budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,release_year,year,genre_name,country_name,company_name
8000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",44147,"[{""id"": 212, ""name"": ""london england""}, {""id"": 456, ""name"": ""mother""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 703, ""name"": ""detective""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 4142, ""name"": ""insomnia""}, {""id"": 4488, ""name"": ""apprentice""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 14893, ""name"": ""art""}, {""id"": 18420, ""name"": ""surveillance""}]",en,10.791954,"[{'name': 'Matador Pictures', 'id': 707}, {'name': 'Isle of Man Film', 'id': 2268}, {'name': 'Magic Light Pictures', 'id': 5644}, {'name': 'CinemaNX', 'id': 5705}, {'name': 'Cinema Four', 'id': 6984}, {'name': 'Regent Capital', 'id': 12696}, {'name': 'Entertainment Film Distributors', 'id': 23164}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-06-17,3453043,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Wild Target,6.4,215,2010,2010,"['Action', 'Comedy']","['France', 'United Kingdom']","['Matador Pictures', 'Isle of Man Film', 'Magic Light Pictures', 'CinemaNX', 'Cinema Four', 'Regent Capital', 'Entertainment Film Distributors']"
8000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",13197,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 33421, ""name"": ""crime family""}]",en,3.942464,"[{'name': 'Thinkfilm', 'id': 446}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-02-19,143451,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",10th & Wolf,6.3,24,2006,2006,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States of America'],['Thinkfilm']
8000000,"[{'id': 18, 'name': 'Drama'}]",251321,"[{""id"": 10902, ""name"": ""new age""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 212913, ""name"": ""healer""}]",en,6.500835,"[{'name': 'Arcadia Motion Pictures', 'id': 7543}, {'name': 'Wanda Visión S.A.', 'id': 10046}, {'name': 'Buffalo Gal Pictures', 'id': 11517}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2014-02-12,53086,112.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Aloft,5.1,41,2014,2014,['Drama'],"['France', 'United States of America', 'Spain']","['Arcadia Motion Pictures', 'Wanda Visión S.A.', 'Buffalo Gal Pictures']"
8000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",149,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 464, ""name"": ""total destruction""}, {""id"": 467, ""name"": ""megacity""}, {""id"": 542, ""name"": ""street gang""}, {""id"": 1353, ""name"": ""underground""}, {""id"": 1402, ""name"": ""general""}, {""id"": 1485, ""name"": ""stadium""}, {""id"": 1706, ""name"": ""experiment""}, {""id"": 1815, ""name"": ""atomic bomb""}, {""id"": 2766, ""name"": ""mutation""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6092, ""name"": ""army""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 210024, ""name"": ""anime""}, {""id"": 234290, ""name"": ""motorcycle gangs""}]",ja,39.338097,"[{'name': 'Bandai Visual Company', 'id': 528}, {'name': 'Toho Company', 'id': 882}, {'name': 'Mainichi Broadcasting System (MBS)', 'id': 3363}, {'name': 'Kodansha', 'id': 6999}, {'name': 'Tokyo Movie Shinsha (TMS)', 'id': 9155}, {'name': 'TMS Entertainment', 'id': 10919}, {'name': 'Akira Committee Company Ltd.', 'id': 10920}, {'name': 'Sumitomo Corporation', 'id': 10921}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1988-07-16,553171,124.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Akira,7.8,773,1988,1988,"['Science Fiction', 'Animation']",['Japan'],"['Bandai Visual Company', 'Toho Company', 'Mainichi Broadcasting System (MBS)', 'Kodansha', 'Tokyo Movie Shinsha (TMS)', 'TMS Entertainment', 'Akira Committee Company Ltd.', 'Sumitomo Corporation']"
22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",10425,"[{""id"": 5334, ""name"": ""vineyard""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 14658, ""name"": ""drug trade""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15344, ""name"": ""shot in the stomach""}, {""id"": 33456, ""name"": ""double cross""}, {""id"": 155881, ""name"": ""estate""}, {""id"": 156390, ""name"": ""face slap""}, {""id"": 163806, ""name"": ""tdrug lord""}, {""id"": 163810, ""name"": ""faked death""}, {""id"": 163815, ""name"": ""baja california""}, {""id"": 163824, ""name"": ""san remo""}, {""id"": 163828, ""name"": ""landfill""}, {""id"": 163833, ""name"": ""gallop""}, {""id"": 163834, ""name"": ""rolling eyes""}, {""id"": 163841, ""name"": ""booby trap""}, {""id"": 188134, ""name"": ""golden gun""}]",en,12.893219,"[{'name': 'Eclectic pictures', 'id': 8056}, {'name': 'Millennium Films', 'id': 10254}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-07-23,413454,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Death and Life of Bobby Z,5.8,103,2007,2007,"['Drama', 'Action', 'Thriller', 'Crime']","['Germany', 'United States of America']","['Eclectic pictures', 'Millennium Films']"
8000000,"[{'id': 18, 'name': 'Drama'}]",49081,"[{""id"": 3356, ""name"": ""quebec""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6483, ""name"": ""ice hockey""}, {""id"": 7813, ""name"": ""hockey player""}, {""id"": 234587, ""name"": ""montreal canadiens""}]",fr,0.983484,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2005-10-25,2019009,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",The Rocket: The Legend of Rocket Richard,6.1,17,2005,2005,['Drama'],['Canada'],[]
7800000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",302,"[{""id"": 212, ""name"": ""london england""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 515, ""name"": ""women""}, {""id"": 548, ""name"": ""countryside""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 1649, ""name"": ""provence""}, {""id"": 1655, ""name"": ""country house""}, {""id"": 1731, ""name"": ""writing""}, {""id"": 1732, ""name"": ""innkeeper""}, {""id"": 2200, ""name"": ""generations confilct""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10818, ""name"": ""author""}, {""id"": 14964, ""name"": ""drug""}]",en,11.000654,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Canal Plus', 'id': 104}, {'name': 'Fidélité Productions', 'id': 147}, {'name': 'Gimages', 'id': 148}, {'name': 'FOZ', 'id': 149}, {'name': 'Headforce Ltd.', 'id': 150}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2003-05-18,22441323,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Swimming Pool,6.4,153,2003,2003,"['Thriller', 'Crime']","['France', 'United Kingdom']","['France 2 Cinéma', 'Canal Plus', 'Fidélité Productions', 'Gimages', 'FOZ', 'Headforce Ltd.']"
7500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",403,"[{""id"": 30, ""name"": ""individual""}, {""id"": 577, ""name"": ""black people""}, {""id"": 2072, ""name"": ""chauffeur""}, {""id"": 2076, ""name"": ""atlanta""}, {""id"": 4129, ""name"": ""widow""}, {""id"": 10144, ""name"": ""anti semitism""}, {""id"": 11508, ""name"": ""jewish""}, {""id"": 12532, ""name"": ""african american""}, {""id"": 33885, ""name"": ""car""}, {""id"": 211660, ""name"": ""old age""}]",en,19.585801,"[{'name': 'The Zanuck Company', 'id': 80}, {'name': 'Majestic Films International', 'id': 2630}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-12-13,145793296,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Driving Miss Daisy,7.0,350,1989,1989,"['Comedy', 'Drama']",['United States of America'],"['The Zanuck Company', 'Majestic Films International']"
7500000,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",33542,"[{""id"": 242, ""name"": ""new york""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1545, ""name"": ""supermarket""}, {""id"": 2987, ""name"": ""gang war""}, {""id"": 4640, ""name"": ""disabled child""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 33461, ""name"": ""diamond""}, {""id"": 161307, ""name"": ""bronx""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",cn,17.318839,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Golden Harvest Company', 'id': 2521}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1995-01-30,32392047,91.0,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Rumble in the Bronx,6.5,240,1995,1995,"['Crime', 'Action', 'Comedy', 'Thriller']",['Hong Kong'],"['New Line Cinema', 'Golden Harvest Company']"
6500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9388,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 919, ""name"": ""smoking""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 3170, ""name"": ""cigarette""}, {""id"": 3664, ""name"": ""research""}, {""id"": 3703, ""name"": ""law""}, {""id"": 3721, ""name"": ""health""}, {""id"": 3983, ""name"": ""marketing""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 6357, ""name"": ""tobacco""}, {""id"": 9468, ""name"": ""liar""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10594, ""name"": ""money""}, {""id"": 11011, ""name"": ""morality""}, {""id"": 11514, ""name"": ""social satire""}, {""id"": 11732, ""name"": ""cigarette smoking""}, {""id"": 12094, ""name"": ""business""}, {""id"": 15086, ""name"": ""advertising""}, {""id"": 33720, ""name"": ""guilt""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 159350, ""name"": ""lobby""}, {""id"": 171439, ""name"": ""bribe""}, {""id"": 188950, ""name"": ""corporation""}, {""id"": 209121, ""name"": ""lung cancer""}, {""id"": 219605, ""name"": ""lobbyist""}, {""id"": 219681, ""name"": ""tobacco industry""}, {""id"": 219731, ""name"": ""nicotine""}]",en,29.01153,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Room 9 Entertainment', 'id': 3567}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-09-05,24793509,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Thank You for Smoking,7.1,664,2005,2005,"['Comedy', 'Drama']",['United States of America'],"['Fox Searchlight Pictures', 'Room 9 Entertainment']"
10200000,"[{'id': 27, 'name': 'Horror'}]",1691,"[{""id"": 3530, ""name"": ""prague""}, {""id"": 3540, ""name"": ""bratislava""}, {""id"": 5502, ""name"": ""castration""}, {""id"": 6779, ""name"": ""ladies' man""}, {""id"": 12105, ""name"": ""student""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 155678, ""name"": ""penis""}, {""id"": 193698, ""name"": ""torture porn""}]",en,20.745052,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Next Entertainment', 'id': 1633}, {'name': 'Screen Gems', 'id': 3287}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-06-08,35619521,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Hostel: Part II,5.6,453,2007,2007,['Horror'],['United States of America'],"['Lions Gate Films', 'Next Entertainment', 'Screen Gems']"
7500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24684,"[{""id"": 704, ""name"": ""adolescence""}, {""id"": 965, ""name"": ""age difference""}, {""id"": 2796, ""name"": ""self-discovery""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 14720, ""name"": ""love affair""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 18035, ""name"": ""family""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 193548, ""name"": ""teaching the ways of the world""}, {""id"": 206688, ""name"": ""parents and children""}, {""id"": 206715, ""name"": ""love and romance""}, {""id"": 206720, ""name"": ""teenage life""}]",en,16.990308,"[{'name': 'BBC Films', 'id': 288}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-10-29,26096852,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",An Education,6.8,409,2009,2009,"['Drama', 'Romance']","['United Kingdom', 'United States of America']",['BBC Films']
10284523,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2610,"[{""id"": 1361, ""name"": ""salesclerk""}]",en,4.820166,"[{'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Hyde Park Films', 'id': 1172}, {'name': 'Shopgirl', 'id': 1173}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-10-21,11588205,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Shopgirl,5.7,75,2005,2005,"['Comedy', 'Drama', 'Romance']",['United States of America'],"['Epsilon Motion Pictures', 'Hyde Park Films', 'Shopgirl', 'Touchstone Pictures']"
6500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11022,"[{""id"": 4927, ""name"": ""assertion""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 155799, ""name"": ""narcotics cop""}]",en,8.526635,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Lions Gate Films', 'id': 35}, {'name': 'Cruise/Wagner Productions', 'id': 44}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-01-14,12633747,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Narc,6.8,142,2002,2002,"['Action', 'Crime', 'Drama', 'Thriller']","['Canada', 'United States of America']","['Paramount Pictures', 'Lions Gate Films', 'Cruise/Wagner Productions']"
7500000,"[{'id': 35, 'name': 'Comedy'}]",34341,"[{""id"": 6075, ""name"": ""sport""}]",en,1.369528,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2002-09-20,4245870,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Men with Brooms,4.5,7,2002,2002,['Comedy'],['Canada'],[]
7500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36046,[],en,0.571663,[],[],2004-11-24,3347647,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Work and the Glory,6.1,7,2004,2004,"['Drama', 'Romance']",[],[]
8000000,"[{'id': 35, 'name': 'Comedy'}]",12569,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 3202, ""name"": ""con man""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12094, ""name"": ""business""}, {""id"": 163919, ""name"": ""manufacturing""}, {""id"": 163925, ""name"": ""industrial accident""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 189361, ""name"": ""sexless marriage""}, {""id"": 209222, ""name"": ""misfortune""}]",en,14.652342,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-03,10848783,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Extract,5.7,192,2009,2009,['Comedy'],['United States of America'],['Miramax Films']
8000000,"[{'id': 18, 'name': 'Drama'}]",73873,"[{""id"": 1307, ""name"": ""butler""}, {""id"": 4729, ""name"": ""dublin""}, {""id"": 13097, ""name"": ""maid""}]",en,7.802245,"[{'name': 'Chrysalis Films', 'id': 8717}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",2011-12-21,5634828,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Albert Nobbs,6.2,132,2011,2011,['Drama'],"['United Kingdom', 'Ireland']",['Chrysalis Films']
7500000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7735,"[{""id"": 407, ""name"": ""dictator""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 1517, ""name"": ""classroom""}, {""id"": 1755, ""name"": ""fascism""}, {""id"": 2323, ""name"": ""group dynamics""}, {""id"": 2470, ""name"": ""education""}, {""id"": 3061, ""name"": ""national socialism""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5782, ""name"": ""squatter""}, {""id"": 5879, ""name"": ""anarchist""}, {""id"": 6040, ""name"": ""group""}, {""id"": 6269, ""name"": ""gymnasium""}, {""id"": 6274, ""name"": ""learning and teaching""}, {""id"": 7920, ""name"": ""violence in schools""}, {""id"": 7923, ""name"": ""homepage""}, {""id"": 222173, ""name"": ""social experiment""}]",de,25.281197,"[{'name': 'Constantin Film Produktion', 'id': 5755}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-03-11,19000000,107.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",The Wave,7.5,841,2008,2008,"['Drama', 'Thriller']",['Germany'],['Constantin Film Produktion']
7000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",301365,"[{""id"": 14818, ""name"": ""model""}]",en,38.150787,"[{'name': 'Bold Films', 'id': 2266}, {'name': 'Amazon Studios', 'id': 20580}, {'name': 'Vendian Entertainment', 'id': 50481}, {'name': 'Space Rocket Nation', 'id': 67574}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-06-08,1333124,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Neon Demon,6.4,887,2016,2016,"['Thriller', 'Horror']","['Denmark', 'France', 'United States of America']","['Bold Films', 'Amazon Studios', 'Vendian Entertainment', 'Space Rocket Nation']"
7300000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",25941,"[{""id"": 2801, ""name"": ""self-defense""}, {""id"": 33476, ""name"": ""widower""}]",en,16.829837,"[{'name': 'HanWay Films', 'id': 2395}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Marv Films', 'id': 5374}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2009-11-11,10329747,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Harry Brown,6.7,348,2009,2009,"['Thriller', 'Crime', 'Drama', 'Action']",['United Kingdom'],"['HanWay Films', 'UK Film Council', 'Marv Films']"
7500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7326,"[{""id"": 738, ""name"": ""sexuality""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 1525, ""name"": ""puberty""}, {""id"": 2201, ""name"": ""first time""}, {""id"": 3089, ""name"": ""oscar award""}, {""id"": 3725, ""name"": ""pregnancy and birth""}, {""id"": 5808, ""name"": ""pregnant minor""}, {""id"": 5825, ""name"": ""precocity""}, {""id"": 6281, ""name"": ""partnership""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 173186, ""name"": ""teenage pregnancy""}]",en,19.782725,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Mandate Pictures', 'id': 771}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-12-05,231411584,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Juno,7.0,2244,2007,2007,"['Comedy', 'Drama', 'Romance']",['United States of America'],"['Fox Searchlight Pictures', 'Mandate Pictures']"
7200000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",681,"[{""id"": 470, ""name"": ""spy""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3271, ""name"": ""secret organization""}, {""id"": 3376, ""name"": ""satellite""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 4585, ""name"": ""plastic surgery""}, {""id"": 6212, ""name"": ""smuggling""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11259, ""name"": ""extortion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 33626, ""name"": ""millionaire""}, {""id"": 154881, ""name"": ""fingerprints""}, {""id"": 155514, ""name"": ""dirt bike""}, {""id"": 166873, ""name"": ""woman drowned""}, {""id"": 174511, ""name"": ""casino owner""}, {""id"": 174519, ""name"": ""old woman murdered""}, {""id"": 174520, ""name"": ""high dive""}, {""id"": 174523, ""name"": ""gender disguise""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 206694, ""name"": ""master villain""}]",en,34.634181,"[{'name': 'United Artists', 'id': 60}, {'name': 'Eon Productions', 'id': 7576}, {'name': 'Danjaq', 'id': 10761}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-12-13,116019547,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Diamonds Are Forever,6.3,553,1971,1971,"['Adventure', 'Action', 'Thriller']","['United Kingdom', 'United States of America']","['United Artists', 'Eon Productions', 'Danjaq']"
